,time,lon,lat,no2,o3,so2,pm2.5,pm10,co,tmax,tmin,hum,opady,tysk,wind
2630,55,23.75,51.75,2.9039395650227866,69.27008056640625,2.686039288838705,7.373992284138997,9.937434514363607,182.1380208333333,8.24,-0.45,73.09,0.12,100.1,3.35
2631,56,23.75,51.75,2.6038328806559243,65.038330078125,1.6894550323486328,5.82814089457194,7.98354975382487,175.73697916666666,8.35,-1.42,66.81,0.05,99.92,2.35
2632,57,23.75,51.75,3.578084945678711,59.908782958984375,2.0207125345865884,7.5397898356119795,9.175637563069662,191.00044759114584,5.48,-1.24,73.94,0.62,99.84,2.42
2633,58,23.75,51.75,3.418959935506185,61.18116760253906,1.980752309163412,8.61484146118164,12.349056243896484,201.2778116861979,8.15,-2.6,69.62,0.1,99.75,1.74
2634,59,23.75,51.75,1.4676419893900554,75.14959208170573,2.246526400248209,8.183708826700846,11.208928426106771,187.0596720377604,13.3,-1.49,62.5,0.0,99.68,2.68
2635,60,23.75,51.75,2.948138872782389,61.82734171549479,3.0529731114705405,12.911280314127604,16.055217742919922,204.7810465494792,15.92,2.06,84.78,0.7,99.08,3.52
2636,61,23.75,51.75,3.677002906799317,70.805908203125,4.121157646179199,17.044878641764324,19.209373474121094,211.6575927734375,16.28,5.7,83.59,2.47,98.94,3.02
2637,62,23.75,51.75,2.811122258504232,71.51095072428386,2.275939146677653,15.742950439453123,18.643622080485027,251.1427205403646,12.83,3.47,89.28,4.03,99.42,2.11
2638,63,23.75,51.75,2.112728754679362,63.55167134602865,1.730616569519043,8.21133295694987,9.72577985127767,190.73970540364584,18.51,3.76,89.94,9.6,98.5,5.04
2639,64,23.75,51.75,2.1532713572184243,80.74360656738281,2.034562587738037,4.390103022257487,5.164300918579102,172.11077880859375,8.68,3.0,76.69,0.46,99.14,6.7
2640,65,23.75,51.75,3.294009526570638,84.70928955078125,2.62019157409668,7.412868499755859,9.083078384399414,190.0625,12.99,2.54,72.69,0.18,99.32,3.88
2641,66,23.75,51.75,2.707875887552897,93.01060994466144,2.821640968322754,6.687475840250651,8.426844914754232,198.1229451497396,19.26,5.59,74.22,8.09,98.37,4.5
2642,67,23.75,51.75,3.3604234059651694,78.48441569010417,3.0692049662272134,5.389271418253581,7.122545878092448,196.5477498372396,12.96,5.59,71.03,0.51,98.84,4.64
2643,68,23.75,51.75,4.830365498860677,64.0128682454427,3.1123177210489907,6.349660873413086,8.504595438639322,197.48687744140625,11.39,5.16,87.16,3.31,98.72,3.12
2644,69,23.75,51.75,3.2847681045532227,70.14346822102864,2.277064800262451,6.731295903523763,8.20693842569987,193.9427693684896,8.99,2.85,82.41,2.64,99.64,3.81
2645,70,23.75,51.75,2.7669156392415366,76.88683064778645,2.880157788594564,8.610069274902344,10.608634948730469,189.2548217773437,16.58,0.92,69.56,0.02,100.23,1.89
2646,71,23.75,51.75,1.6277135213216145,84.73359680175781,2.336036046346029,6.600462595621745,7.430479049682617,165.4843546549479,21.76,5.87,70.62,0.0,100.08,3.72
2647,72,23.75,51.75,1.2323191960652669,86.8672383626302,1.4634876251220703,6.369670867919922,7.72504170735677,153.6662801106771,22.06,8.64,69.44,0.0,99.86,4.46
2648,73,23.75,51.75,1.3027379512786863,80.63746134440105,1.3237071832021077,6.458839416503906,9.731437047322592,153.15119425455728,21.64,9.34,72.19,0.0,99.32,4.61
2649,74,23.75,51.75,1.6227108637491865,70.44573465983073,0.9811365604400636,6.212902069091797,7.952380498250325,154.46272786458334,18.94,6.89,74.84,0.7,98.47,2.73
2650,75,23.75,51.75,4.177622159322103,60.78168233235677,2.581703027089437,6.998092651367188,8.392404556274414,207.7616984049479,17.61,10.74,88.72,8.98,98.31,2.88
2651,76,23.75,51.75,3.530762990315756,66.45649719238281,2.591729164123535,8.956160227457682,11.999488830566406,191.01188151041663,18.61,10.51,77.03,0.32,98.9,2.77
2652,77,23.75,51.75,2.558814684549968,67.9990234375,2.1180528004964194,8.3285764058431,10.011562983194986,173.9303181966146,19.82,9.53,80.88,7.0,98.8,2.51
2653,78,23.75,51.75,2.367567221323649,70.33999633789062,2.148047765096029,6.7216796875,7.328505198160808,183.4859212239584,20.14,10.67,74.34,3.35,98.58,1.34
2654,79,23.75,51.75,2.795232454935709,59.38221740722656,0.782030979792277,5.505357106526692,6.812947591145833,192.7954915364584,18.61,10.66,80.16,1.7,98.33,2.49
2655,80,23.75,51.75,3.145819346110026,62.59511311848959,1.6260148684183755,7.225598017374675,9.161930720011393,186.7244466145833,15.17,9.3,83.03,0.7,98.86,3.66
2656,81,23.75,51.75,2.3931703567504883,76.49857076009114,1.047210057576497,5.923991521199544,8.50787099202474,167.723388671875,17.12,7.65,73.53,0.1,99.23,4.09
2657,82,23.75,51.75,2.778557141621908,80.72719828287761,2.4426914850870767,7.4015458424886065,9.160030364990234,182.2515869140625,17.37,6.98,71.72,0.33,99.43,2.75
2658,83,23.75,51.75,3.404984474182129,75.94598897298177,2.7898991902669272,6.503324508666992,7.694416046142578,188.54097493489584,19.78,9.3,82.72,6.78,98.98,3.97
2659,84,23.75,51.75,2.239926338195801,72.27471923828125,2.6265997886657715,5.00157356262207,7.941429773966472,168.9638671875,17.81,7.15,77.19,1.31,99.43,3.17
2660,85,23.75,51.75,2.573739210764567,72.79987080891927,1.708693504333496,6.078206380208333,7.922538757324219,164.28328450520834,19.17,7.87,72.03,0.04,100.19,1.91
2661,86,23.75,51.75,2.393787701924642,68.7822265625,2.0247856775919595,7.3316396077473955,8.813541412353516,155.80872599283853,20.58,11.59,82.62,7.31,99.55,3.36
2662,87,23.75,51.75,3.0373051961263022,72.13645935058594,3.5592740376790366,5.33720588684082,6.769067764282227,162.45011393229166,18.24,8.76,71.59,0.22,99.82,3.27
2663,88,23.75,51.75,2.784444808959961,72.4391377766927,3.0625327428181968,6.394256591796875,8.649928410847982,145.27002970377603,19.42,8.84,67.75,0.01,99.59,2.63
2664,89,23.75,51.75,3.3030678431193032,76.70262654622395,2.68077023824056,7.800020217895508,9.00791041056315,181.5464884440104,17.61,9.83,74.72,2.65,99.77,1.53
2665,90,23.75,51.75,3.394346237182617,56.460550944010414,1.7414159774780271,8.097721099853516,10.26083501180013,169.72957356770834,15.33,8.83,81.34,3.69,99.75,2.34
2666,91,23.75,51.75,1.2431927522023518,57.58511352539063,1.0480229059855144,5.143442153930664,5.530619303385417,150.8944091796875,15.55,9.55,83.41,4.17,99.88,3.78
2667,92,23.75,51.75,1.454493522644043,55.15182495117188,0.4770961999893188,3.914976119995117,5.309301058451335,130.42598470052084,16.68,6.57,68.94,0.13,100.07,2.28
3036,1,23.75,51.25,4.8401304880778,48.524027506510414,2.7172813415527344,9.012987772623696,11.66113026936849,185.31693522135416,5.82,0.1,92.22,0.31,100.91,3.07
3037,2,23.75,51.25,6.8375244140625,44.84710693359375,4.719621340433757,18.235997517903645,25.784820556640625,225.8695068359375,8.03,-0.8,91.75,0.14,100.81,4.38
3038,3,23.75,51.25,10.98790486653646,37.62812805175781,4.515272776285808,21.2356694539388,26.101788838704422,257.8750813802083,7.33,-1.96,91.81,0.14,100.53,1.93
3039,4,23.75,51.25,11.166642506917318,43.21301778157552,8.834831237792969,33.46320088704427,43.32279459635416,321.5673421223958,6.69,-0.33,93.06,0.27,99.11,4.41
3040,5,23.75,51.25,3.937009811401367,59.09823099772135,1.82396666208903,8.118918736775717,12.77408218383789,193.3545735677084,2.1,-3.61,82.53,0.86,99.4,2.68
3041,6,23.75,51.25,6.035611470540364,62.39214070638021,2.987156550089518,10.189915974934896,14.472569783528646,227.98335774739584,0.65,-3.98,83.41,0.18,100.33,3.65
3042,7,23.75,51.25,5.022713979085286,63.50397745768229,3.2125651041666665,10.96740976969401,15.837239583333334,208.5980021158854,3.26,-2.99,83.75,0.63,99.42,6.64
3043,8,23.75,51.25,3.789030075073242,69.06129964192708,1.356295903523763,6.126101175944011,9.980176289876304,179.62896728515625,1.45,-2.83,82.31,0.73,99.29,3.9
3044,9,23.75,51.25,3.690510749816896,63.94539896647135,1.3542412122090657,7.9624379475911455,11.642667134602863,206.41265869140625,-0.72,-5.11,79.53,0.16,99.88,2.01
3045,10,23.75,51.25,2.4221487045288086,67.22127787272136,1.7599671681722004,11.041358947753906,17.077871958414715,194.6453450520833,1.07,-5.79,79.34,0.06,99.92,1.64
3046,11,23.75,51.25,3.1298303604125977,65.91475423177083,2.7263062795003257,16.138687133789062,22.388112386067707,209.52901204427084,2.64,-5.65,83.91,1.8,99.4,3.86
3047,12,23.75,51.25,7.512458801269531,60.49712117513021,3.376521428426107,13.573221842447916,20.2232666015625,234.5892333984375,4.24,-0.56,94.56,4.57,98.24,4.5
3048,13,23.75,51.25,5.717617034912109,58.51702880859375,3.459972699483236,11.922574361165363,15.552468617757162,227.32853190104169,7.27,-1.17,90.66,0.49,98.49,4.25
3049,14,23.75,51.25,4.255471865336101,69.85609436035156,4.1922760009765625,8.169970194498697,10.348267237345375,198.0091552734375,8.25,0.12,89.38,1.04,98.09,3.96
3050,15,23.75,51.25,4.3597768147786455,54.38079325358073,1.973688602447509,9.299691518147789,15.263153076171877,229.81119791666663,7.77,-0.88,82.56,0.09,98.54,1.8
3051,16,23.75,51.25,1.7673234939575195,61.70142618815104,0.9803974628448486,7.564174652099609,11.25952657063802,193.2977091471354,4.66,-0.67,88.12,0.96,98.61,3.46
3052,17,23.75,51.25,2.6237462361653647,61.49087524414063,1.4369104703267417,9.266876856486002,11.80077616373698,191.83695475260416,4.66,-0.97,86.41,0.34,98.92,4.46
3053,18,23.75,51.25,2.827569961547852,64.26100667317708,1.6099228858947754,7.943333307902018,11.974085489908854,211.62650553385416,3.45,-3.48,82.12,0.04,99.3,3.18
3054,19,23.75,51.25,4.407295227050781,54.53726704915365,2.181839942932129,12.983108520507812,17.724026997884113,251.31005859375,2.91,-3.65,81.16,0.65,99.28,1.86
3055,20,23.75,51.25,4.87886905670166,52.2638905843099,1.864426612854004,11.33792241414388,14.401021321614584,247.9807942708333,1.38,-4.04,81.75,0.16,99.8,2.26
3056,21,23.75,51.25,7.210756937662761,61.5307871500651,4.712930361429851,14.941144307454428,18.74865849812825,261.6053059895833,1.79,-4.74,75.81,2.1,98.95,4.54
3057,22,23.75,51.25,2.831838607788086,71.32175699869792,1.472406546274821,6.609781901041667,8.982856750488281,183.3861287434896,2.68,-2.51,81.06,1.45,98.84,3.64
3058,23,23.75,51.25,3.1867713928222656,67.39987182617188,1.7588186264038086,8.722248713175455,12.418638865152994,195.7217610677084,3.8,-3.24,83.12,0.92,99.34,3.22
3059,24,23.75,51.25,2.12638250986735,75.33589172363281,1.3563998540242512,8.358296076456705,12.553810119628906,176.54901123046875,5.51,-3.64,66.47,0.0,99.9,1.48
3060,25,23.75,51.25,6.624032338460286,53.33678690592448,4.31022834777832,25.69312032063802,33.16476694742838,235.8074137369792,7.3,-2.12,82.38,0.11,99.85,1.55
3061,26,23.75,51.25,9.927975336710611,50.7433827718099,5.872989018758138,38.56945546468099,47.8714599609375,287.7390543619792,10.3,-0.27,78.28,0.0,100.05,0.9
3062,27,23.75,51.25,4.049592971801758,72.58777872721355,4.851032257080078,37.59603627522787,45.08706665039063,282.91969807942706,14.52,-1.31,83.31,0.74,99.88,2.71
3063,28,23.75,51.25,4.418633143107097,62.46590677897135,2.287925243377685,10.647391001383465,12.824267069498696,206.8470458984375,7.46,0.1,87.88,3.25,100.39,3.18
3064,29,23.75,51.25,7.00216801961263,64.6384785970052,4.600024223327637,19.936016082763672,25.576004028320312,262.4497477213542,10.81,0.26,80.28,0.49,100.75,1.84
3065,30,23.75,51.25,11.80405044555664,38.58592987060547,3.6183347702026367,24.11705271402995,29.022750854492188,298.0483805338542,12.36,5.31,93.78,1.21,100.61,1.98
3066,31,23.75,51.25,6.743096669514974,51.61430867513021,4.386734962463379,19.45428212483724,23.957740783691406,217.79052734375,17.22,8.22,88.41,0.22,100.18,2.22
3067,32,23.75,51.25,6.373738606770833,64.13519795735677,6.102421442667644,28.60311889648437,34.39549001057943,271.5575561523437,20.37,6.94,82.34,0.76,99.1,2.62
3068,33,23.75,51.25,1.917657693227132,64.3252665201823,1.1482040087382,4.9879945119222,9.177834828694662,175.5914306640625,9.96,1.33,71.78,1.63,99.02,3.73
3069,34,23.75,51.25,3.2780914306640625,54.91254679361979,2.09590212504069,8.530392328898111,12.374894460042318,200.96244303385416,6.23,-0.01,80.72,1.14,99.02,2.22
3070,35,23.75,51.25,3.603375434875488,55.12333679199219,1.7754557927449544,7.876076380411784,9.815906524658203,186.3086751302084,5.9,-1.17,83.06,0.29,99.48,2.54
3071,36,23.75,51.25,3.520878791809082,71.7637227376302,3.918353080749512,9.362923940022789,11.895702362060549,213.4889933268229,12.42,-2.4,72.78,1.11,98.15,4.93
3072,37,23.75,51.25,5.4738616943359375,55.76342264811198,3.168807029724121,7.253196716308594,9.42686971028646,206.5890909830729,4.58,-1.51,81.66,1.71,98.06,3.05
3073,38,23.75,51.25,6.137958526611328,57.2974853515625,4.041117986043294,12.407170613606771,16.749996185302734,227.15568033854169,4.62,-2.52,77.88,0.36,98.36,3.25
3074,39,23.75,51.25,6.848142623901367,55.33243306477865,3.0897083282470703,9.737438837687174,12.823748270670572,229.3386637369792,5.42,-2.4,79.94,0.74,99.21,4.3
3075,40,23.75,51.25,4.707004865010579,63.81465657552084,3.161655108133952,11.319655100504557,13.970601399739584,227.9918009440104,9.99,-0.91,74.34,0.02,100.01,4.08
3076,41,23.75,51.25,2.4228763580322266,81.22758483886719,3.266033172607422,11.670720418294271,13.885115305582682,198.40826416015625,16.31,2.16,67.94,0.0,99.62,4.14
3077,42,23.75,51.25,1.957125663757324,85.29734293619792,3.527965545654297,12.807398478190104,16.186776479085285,181.57710774739584,18.18,3.45,70.41,0.0,99.84,4.02
3078,43,23.75,51.25,2.8615296681722007,69.27033996582031,3.985439936319987,16.317811330159504,22.4510981241862,198.0196126302084,18.33,5.18,74.94,0.21,99.63,2.68
3079,44,23.75,51.25,4.362710634867351,53.585042317708336,2.2366771697998047,13.510754903157553,17.136407216389973,218.38041178385416,10.65,3.07,90.75,2.72,99.57,3.67
3080,45,23.75,51.25,3.671171188354492,55.879007975260414,1.0740513801574707,4.243965784708659,4.598615010579427,187.9659016927084,3.39,1.11,93.69,8.92,99.32,4.23
3081,46,23.75,51.25,4.2704213460286455,46.50003560384115,1.2958625157674153,8.118459065755209,10.464708964029947,205.56207275390625,8.29,0.62,89.38,6.05,99.25,2.57
3082,47,23.75,51.25,4.632899602254232,36.29118855794271,1.6401344935099285,7.727049509684245,8.86349105834961,210.8074137369792,6.5,3.1,95.47,17.44,98.98,2.99
3083,48,23.75,51.25,8.025400797526041,30.610567728678387,3.083460807800293,12.984545389811196,15.734260559082031,237.1357218424479,10.46,3.08,89.59,1.66,99.49,1.52
3084,49,23.75,51.25,4.176828384399414,47.909027099609375,1.7395474116007488,13.726999918619793,15.989798227945965,238.3924560546875,13.77,3.62,82.81,1.44,99.62,1.32
3085,50,23.75,51.25,1.1260933081309,65.70786031087239,1.241273005803426,9.491827011108398,11.835211435953775,188.7151896158854,14.12,5.22,82.03,1.04,99.44,3.14
3086,51,23.75,51.25,2.039403279622396,63.137837727864586,2.116498311360677,11.736104329427084,14.505729675292969,189.80924479166663,11.35,3.93,88.62,2.71,99.11,1.81
3087,52,23.75,51.25,5.196515401204427,72.58974711100261,5.349310557047526,17.301747639973957,20.826329549153645,237.7012736002604,13.49,5.1,84.53,1.72,98.91,2.62
3088,53,23.75,51.25,5.4210631052653,72.40721130371094,4.989058176676433,14.8636474609375,18.09309895833333,218.53717041015625,12.22,1.56,80.88,1.65,99.13,3.43
3089,54,23.75,51.25,3.5935901006062827,69.7203369140625,3.1338367462158203,8.148911794026693,12.234461466471354,181.1268513997396,7.93,-0.22,76.53,0.32,99.65,3.85
3090,55,23.75,51.25,4.04551633199056,70.7520039876302,3.0686238606770835,8.42845090230306,10.463170369466146,190.830078125,8.55,0.47,73.69,0.12,99.83,3.48
3091,56,23.75,51.25,1.9859325091044109,64.42619323730469,1.6063915888468423,7.691773732503255,9.896742502848308,178.57771809895834,9.11,-0.05,67.19,0.09,99.6,2.36
3092,57,23.75,51.25,3.049495061238607,60.15081787109375,2.177428722381592,8.64312489827474,10.980623881022137,194.2225952148437,5.86,-1.47,73.09,0.69,99.54,2.44
3093,58,23.75,51.25,3.910306930541992,62.8804931640625,2.70338503519694,11.509384155273438,15.54821268717448,202.15938313802084,7.94,-2.02,66.5,0.11,99.45,1.54
3094,59,23.75,51.25,1.872897148132324,75.98508199055989,2.5658748944600425,10.279271443684896,13.404928843180338,184.76971435546875,13.69,-2.21,63.97,0.0,99.34,2.91
3095,60,23.75,51.25,3.721398035685221,60.43149820963541,3.806813557942709,14.316602071126304,17.88129425048828,205.600830078125,15.24,2.11,85.91,0.6,98.79,3.49
3096,61,23.75,51.25,4.346711158752441,69.31009928385417,4.729331652323405,16.56762949625651,19.09858703613281,205.59490966796875,16.28,6.01,83.12,2.05,98.66,2.91
3097,62,23.75,51.25,2.571424643198649,76.24849955240886,2.6072699228922525,17.242735544840496,20.480697631835938,242.7669474283854,15.52,3.65,88.19,3.68,99.04,2.03
3098,63,23.75,51.25,2.575527826944987,62.65028889973959,1.9456008275349927,9.893283208211264,11.7757199605306,190.28902180989584,19.9,4.53,88.38,8.45,98.2,4.92
3099,64,23.75,51.25,2.550098419189453,83.84560648600261,2.2135613759358725,4.94721794128418,6.016128540039063,176.46270751953125,9.1,3.56,74.12,0.2,98.96,6.3
3100,65,23.75,51.25,3.3231916427612305,87.6811014811198,3.1149044036865234,8.414773305257162,10.481820424397789,182.1611531575521,13.67,2.11,71.47,0.08,99.07,3.88
3101,66,23.75,51.25,2.8525063196818032,91.63193766276042,2.604212443033854,6.990358352661133,9.082500457763672,183.25150553385416,19.95,5.38,69.38,7.55,98.12,4.73
3102,67,23.75,51.25,4.510654449462891,78.94472249348958,3.109439214070638,5.660603205362956,8.113309860229492,190.02018229166663,13.04,5.3,70.47,0.45,98.62,4.34
3103,68,23.75,51.25,4.776300430297852,66.04093933105469,2.6268771489461265,5.971070607503255,7.428942362467448,183.9151204427084,13.62,5.44,83.34,2.72,98.44,3.56
3104,69,23.75,51.25,2.7923787434895835,72.84761555989583,2.1813534100850425,6.928934097290039,7.983860651652018,198.8021850585937,9.3,2.88,81.25,2.47,99.37,3.92
3105,70,23.75,51.25,3.983163833618164,73.61712137858073,2.929131825764974,10.161494572957356,13.124027252197266,193.283935546875,17.06,0.92,69.41,0.0,99.93,1.83
3106,71,23.75,51.25,2.149984200795492,82.36056518554688,2.745402336120605,7.640281041463216,9.514282862345375,163.9317423502604,21.94,5.9,69.59,0.0,99.77,3.49
3107,72,23.75,51.25,1.6488014856974285,84.63785298665364,1.7803815205891926,7.41749636332194,9.585000991821287,149.77928670247397,22.33,8.54,68.47,0.0,99.52,4.38
3108,73,23.75,51.25,1.5750776926676433,79.22428385416667,1.195271889368693,8.105252583821615,12.53412119547526,155.16084798177084,21.95,9.25,71.19,0.01,98.95,4.67
3109,74,23.75,51.25,2.379301389058431,65.71582539876302,1.528996467590332,6.917828877766927,9.79690424601237,155.35694376627603,17.73,6.59,78.97,1.41,98.13,3.1
3110,75,23.75,51.25,4.488857587178548,63.9932607014974,2.824183781941732,7.036348342895508,8.445441563924154,196.89082845052084,18.45,10.17,84.91,3.99,98.04,3.11
3111,76,23.75,51.25,4.0656585693359375,69.93759155273438,2.5515213012695312,8.826346079508463,12.032913208007812,186.7693888346354,18.65,10.63,76.75,0.52,98.64,2.68
3112,77,23.75,51.25,3.0114320119222007,67.69494120279948,2.326819737752279,8.819266637166342,9.38953145345052,170.63723754882812,20.18,9.49,81.06,6.98,98.5,2.59
3113,78,23.75,51.25,3.08099365234375,69.46130879720052,2.48370107014974,7.137589772542317,7.661642710367839,166.33189900716147,20.36,9.92,73.5,2.11,98.27,1.27
3114,79,23.75,51.25,2.1732536951700845,63.787445068359375,1.016057809193929,6.438223520914714,8.726974487304688,191.73388671875,18.79,10.48,78.5,2.02,98.02,2.8
3115,80,23.75,51.25,3.1273276011149087,65.15906778971355,1.8351300557454424,7.634757995605469,8.740220387776693,198.42862955729169,14.97,9.29,83.84,1.35,98.58,3.7
3116,81,23.75,51.25,2.133010546366373,77.44532267252605,1.0558752218882244,6.339365005493164,8.359734853108725,170.16635131835938,17.03,7.58,73.66,0.08,98.94,3.98
3117,82,23.75,51.25,3.3876832326253257,81.38281758626302,2.688461303710937,7.797769546508789,10.11371612548828,185.2675984700521,17.51,6.96,72.78,0.35,99.17,2.78
3118,83,23.75,51.25,4.185796737670898,76.69742329915364,2.465020179748535,6.719377517700195,8.74365488688151,180.0918986002604,20.07,9.08,81.56,5.77,98.75,4.27
3119,84,23.75,51.25,2.9600111643473306,73.44033304850261,2.6730728149414062,5.460971196492513,7.489643096923828,165.80291748046875,17.86,7.05,77.25,1.87,99.18,2.96
3120,85,23.75,51.25,2.3757128715515137,73.2305399576823,2.4291884104410806,6.900430679321289,8.451675415039062,167.3957722981771,19.26,8.1,73.0,0.12,99.89,1.98
3121,86,23.75,51.25,2.8232955932617188,68.78713989257812,2.5589160919189453,8.024611790974935,9.70706558227539,149.4766845703125,21.52,11.37,82.59,6.73,99.25,3.39
3122,87,23.75,51.25,4.092533747355144,69.98708089192708,3.954911231994629,5.7813720703125,7.924893697102864,163.05765787760416,18.67,8.33,70.38,0.12,99.56,3.05
3123,88,23.75,51.25,2.898940404256185,73.56156921386719,3.122199376424154,7.098290761311849,10.249258677164711,140.762451171875,20.07,8.32,67.72,0.01,99.29,2.46
3124,89,23.75,51.25,3.070971806844076,75.32302856445312,2.40311590830485,6.981777826944987,7.901317596435547,169.3511759440104,16.93,10.53,78.25,4.8,99.46,1.84
3125,90,23.75,51.25,2.4765674273173013,58.47693888346354,1.7955978711446126,7.614860534667969,10.490540186564129,164.15437825520834,15.41,8.76,81.03,2.78,99.43,2.33
3126,91,23.75,51.25,1.4326383272806804,54.677754720052086,1.0701449712117512,4.985533396402995,5.3583939870198565,152.0361124674479,14.85,9.56,88.12,8.61,99.51,3.8
3127,92,23.75,51.25,1.265684445699056,52.70289103190104,0.483782410621643,4.947698911031087,8.66207504272461,130.2802734375,15.89,6.62,73.0,0.23,99.72,2.21
3496,1,23.75,50.75,6.829152425130208,41.78903198242188,3.133268356323242,9.386178970336914,12.554518381754557,197.02935791015625,6.11,-0.33,91.44,0.5,100.51,3.02
3497,2,23.75,50.75,8.563564936319986,42.982828776041664,5.410757064819336,19.14744822184245,24.76651763916016,236.1590576171875,8.77,-1.18,90.06,0.1,100.45,4.27
3498,3,23.75,50.75,11.53814442952474,42.790924072265625,4.868827819824219,24.2765630086263,28.55487569173177,277.27085367838544,8.08,-1.97,90.66,0.12,100.14,1.93
3499,4,23.75,50.75,11.22515869140625,47.78190104166666,7.526946385701497,33.16590118408203,43.69360860188802,318.88962809244794,8.62,-0.22,90.31,0.26,98.78,4.59
3500,5,23.75,50.75,5.43086306254069,56.56206258138021,2.624227364857992,10.072823842366535,14.968697865804035,205.0793863932292,1.62,-4.34,84.56,2.09,98.96,2.64
3501,6,23.75,50.75,7.351812998453776,61.84825134277344,4.569454828898112,10.525575002034506,14.308443705240885,240.2381184895833,0.49,-4.47,82.72,0.19,99.97,3.53
3502,7,23.75,50.75,6.058588027954102,64.36265055338542,4.653254508972168,12.81872049967448,18.805797576904297,223.1184285481771,3.55,-3.67,83.19,0.31,99.15,6.26
3503,8,23.75,50.75,5.02650260925293,69.66476949055989,2.621671994527181,6.5376739501953125,10.209089914957682,183.9361368815104,1.44,-3.0,80.56,0.98,98.91,3.82
3504,9,23.75,50.75,5.504205703735352,61.97498575846354,3.673691749572754,8.15463383992513,13.75609334309896,223.0293986002604,-0.23,-4.26,80.16,0.16,99.46,2.17
3505,10,23.75,50.75,4.345950444539388,65.50304667154948,4.082032521565755,11.227850596110024,17.681905110677082,206.5136108398437,0.83,-5.16,80.38,0.17,99.47,1.97
3506,11,23.75,50.75,4.056705156962077,65.73570251464844,3.922805786132813,15.589176177978516,21.50594075520833,217.7608235677084,3.17,-5.94,82.53,1.31,99.03,3.68
3507,12,23.75,50.75,6.688557306925456,62.680694580078125,3.524038314819336,12.386604309082031,18.077943166097004,231.48531087239584,4.28,-0.72,93.28,5.29,97.94,4.77
3508,13,23.75,50.75,5.186185201009114,58.42101033528646,3.1290111541748047,11.417407989501951,15.108843485514322,223.6548055013021,8.29,-1.31,88.31,0.18,98.19,4.26
3509,14,23.75,50.75,3.948005040486654,70.5906473795573,3.289892196655273,9.125932693481444,11.8174680074056,195.34100341796875,7.99,-0.11,89.28,1.88,97.77,3.75
3510,15,23.75,50.75,5.499212900797526,52.86222839355469,3.2723121643066406,10.844889322916666,14.470987955729166,241.16914876302084,6.99,-1.11,84.38,0.13,98.13,1.92
3511,16,23.75,50.75,2.2885231971740723,65.27134195963542,1.631798267364502,7.10902722676595,9.612422943115234,197.42169189453125,4.0,-0.44,89.88,2.36,98.14,3.91
3512,17,23.75,50.75,2.7143580118815103,63.69471740722656,1.7595144907633464,8.83269182840983,10.783156077067057,190.36735026041663,3.94,-0.85,87.5,0.95,98.47,4.74
3513,18,23.75,50.75,3.8687493006388345,63.41166687011719,3.01814874013265,8.553897221883139,10.714700063069662,215.2480672200521,3.81,-3.53,81.03,0.08,98.88,3.29
3514,19,23.75,50.75,6.819839477539063,57.042805989583336,4.29924201965332,13.687155405680338,18.483736673990887,275.6148681640625,2.71,-4.12,80.62,0.49,98.88,1.66
3515,20,23.75,50.75,6.777726491292317,52.85851542154948,3.6545740763346353,13.142292022705078,15.608797709147137,276.8414306640625,1.61,-4.33,80.62,0.22,99.4,2.13
3516,21,23.75,50.75,5.785881678263347,62.52896626790365,5.123823165893555,13.30577596028646,17.990044911702473,253.7512613932292,3.07,-4.92,74.09,1.37,98.63,4.22
3517,22,23.75,50.75,4.141716639200847,71.386962890625,2.299097696940104,7.154223124186198,9.256230036417644,201.6966145833333,2.97,-2.51,79.66,1.73,98.43,3.74
3518,23,23.75,50.75,4.806958198547363,66.88008626302083,2.9549455642700195,10.085342407226562,13.14702606201172,210.4613037109375,3.83,-3.72,82.81,1.0,98.93,3.48
3519,24,23.75,50.75,3.781121571858724,74.32108052571614,4.1863447825113935,9.34970219930013,12.245988210042318,184.3320515950521,5.65,-4.02,66.72,0.0,99.47,1.68
3520,25,23.75,50.75,8.60471216837565,57.72245788574219,6.355814615885417,25.17810821533203,31.05743916829427,259.68210856119794,8.01,-2.81,79.41,0.05,99.45,1.64
3521,26,23.75,50.75,8.96713129679362,49.56069946289063,6.737677256266276,38.003072102864586,47.061930338541664,329.743896484375,10.27,-0.4,78.84,0.0,99.65,0.95
3522,27,23.75,50.75,5.390391031901042,75.89076741536458,5.732808430989583,35.86407216389974,42.295509338378906,285.2069905598958,15.01,-1.25,82.44,0.42,99.51,2.53
3523,28,23.75,50.75,4.617636044820149,65.51116434733073,2.981206258138021,11.395005544026692,12.680157979329428,215.02628580729169,7.45,-0.21,87.25,4.84,100.02,3.21
3524,29,23.75,50.75,6.53361701965332,62.12950134277344,5.136148770650228,17.53537368774414,22.804158528645832,263.66241455078125,11.19,-0.02,78.84,0.24,100.38,1.73
3525,30,23.75,50.75,9.991020838419596,40.682718912760414,4.204938888549805,23.698862711588543,27.12910461425781,314.29315185546875,12.2,4.96,92.91,1.09,100.25,1.95
3526,31,23.75,50.75,7.390206654866536,50.40313720703125,4.426283836364746,21.196273803710938,29.15659586588541,246.84765625,16.92,7.96,87.72,0.26,99.82,1.78
3527,32,23.75,50.75,5.907591501871745,65.12864685058594,5.989596048990886,27.097457885742188,32.96501159667969,263.53497314453125,20.27,7.36,81.5,0.47,98.74,2.72
